store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date,snapshot_date,units_30d,units_90d,avg_daily_demand_30d,avg_daily_demand_90d,demand_trend,forecast_30d_units,forecast_daily_demand,planning_daily_demand,days_of_inventory,forecast_coverage_ratio,inventory_risk,stockout_risk,target_stock,suggested_reorder_qty,reorder_status,priority,historical_30d_forecast_30d_ratio,forecast_vs_90d_ratio,stock_to_30d_demand,stock_to_90d_demand,stock_to_forecast,calibrated_forecast_30d,calibrated_forecast_60d,calibrated_forecast_90d,forecast_match,calibrated_avg_daily_forecast_30d,calibrated_avg_daily_forecast_60d,calibrated_avg_daily_forecast_90d,calibrated_inventory_coverage_days,stock_after_calibrated_30d,stock_after_calibrated_60d,stock_after_calibrated_90d,stock_to_calibrated_30d_ratio,calibrated_replenishment_gap_30d,calibrated_replenishment_gap_60d,calibrated_replenishment_gap_90d,calibrated_stockout_risk_30d,calibrated_inventory_status,calibrated_vs_existing_forecast_ratio,calibrated_vs_existing_forecast_difference
9,1191,296,147,73,2025-09-21,2025-10-31,0.0,1.0,0.0,0.0111111111111111,0.0,0.239539199551805,0.0079846399850601,0.0079846399850601,37071.17672854845,1235.7058909516152,Very Low,Very Low,73.2395391995518,0.0,Sufficient Stock,Normal,0.0,0.718617598655409,inf,296.0,1235.7058909516154,1.3444565820672163,2.912914051295023,6.236475151842106,Matched,0.04481521940224054,0.04854856752158372,0.06929416835380119,6604.89904876381,294.6555434179328,293.08708594870495,289.7635248481579,220.16330162546032,0.0,0.0,0.0,LOW,OVERSTOCK,5.612678779017342,1.1049173825154113
9,1039,186,61,30,2025-10-24,2025-10-31,4.0,15.0,0.1333333333333333,0.1666666666666666,0.8,3.593087993277076,0.1197695997759025,0.1197695997759025,1552.9817278175703,51.766057593919015,Very Low,Very Low,33.593087993277074,0.0,Sufficient Stock,Normal,1.1132485504068603,0.7186175986554151,46.5,12.4,51.766057593919015,1.7783210671103202,3.861699988824522,8.206654714871256,Matched,0.05927736890367734,0.0643616664804087,0.0911850523874584,3137.791090259765,184.2216789328897,182.1383000111755,177.79334528512874,104.59303634199216,0.0,0.0,0.0,LOW,OVERSTOCK,0.49492833752963633,-1.8147669261667556
9,1081,356,169,84,2025-10-25,2025-10-31,0.0,10.0,0.0,0.1111111111111111,0.0,2.3953919955180503,0.0798463998506016,0.0798463998506016,4458.560444379477,148.61868147931588,Very Low,Very Low,86.39539199551805,0.0,Sufficient Stock,Normal,0.0,0.7186175986554144,inf,35.6,148.61868147931588,1.340838216476836,2.8890305810556605,6.169586274626851,Matched,0.044694607215894536,0.04815050968426101,0.06855095860696502,7965.166765653942,354.6591617835232,353.11096941894436,349.83041372537315,265.5055588551314,0.0,0.0,0.0,LOW,OVERSTOCK,0.5597573253086092,-1.0545537790412143
9,1093,289,125,62,2025-09-17,2025-10-31,0.0,2.0,0.0,0.0222222222222222,0.0,0.4790783991036101,0.0159692799701203,0.0159692799701203,18097.24674755153,603.2415582517175,Very Low,Very Low,62.479078399103614,0.0,Sufficient Stock,Normal,0.0,0.7186175986554134,inf,144.5,603.2415582517175,1.3439124466692296,2.8881505060542816,6.179291290738293,Matched,0.04479708155564099,0.04813584176757136,0.06865879211931437,6451.31312049966,287.6560875533308,286.1118494939457,282.8207087092617,215.04377068332198,0.0,0.0,0.0,LOW,OVERSTOCK,2.805203593365482,0.8648340475656195
9,1131,186,92,46,2025-10-13,2025-10-31,1.0,2.0,0.0333333333333333,0.0222222222222222,1.5,0.4790783991036101,0.0159692799701203,0.0159692799701203,11647.362958631778,388.2454319543926,Very Low,Very Low,46.479078399103614,0.0,Sufficient Stock,Normal,2.087341032012864,0.7186175986554134,186.0,93.0,388.2454319543926,1.7862307767617507,3.882906458849629,8.251448097552215,Matched,0.059541025892058355,0.06471510764749382,0.09168275663946905,3123.896459849357,184.21376922323824,182.11709354115038,177.7485519024478,104.12988199497856,0.0,0.0,0.0,LOW,OVERSTOCK,3.7284727929790114,1.3071523776581406
9,1137,341,161,80,2025-08-10,2025-10-31,2.0,5.0,0.0666666666666666,0.0555555555555555,1.2,1.1976959977590251,0.0399231999253008,0.0399231999253008,8541.399502996639,284.7133167665546,Very Low,Very Low,81.19769599775903,0.0,Sufficient Stock,Normal,1.669872825610291,0.7186175986554144,170.5,68.2,284.7133167665546,1.8233334740160299,3.9496050157887903,8.558794406377219,Matched,0.060777782467200996,0.06582675026314651,0.09509771562641355,5610.602857779851,339.176666525984,337.0503949842112,332.4412055936228,187.02009525932834,0.0,0.0,0.0,LOW,OVERSTOCK,1.5223675101424878,0.6256374762570047
9,1182,201,80,40,2025-09-16,2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Very Low,Very Low,40.0,0.0,Sufficient Stock,Normal,,,inf,inf,inf,0.0,0.0,0.0,Matched,0.0,0.0,0.0,inf,201.0,201.0,201.0,inf,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,,0.0
9,1185,172,74,37,2025-10-25,2025-10-31,6.0,14.0,0.2,0.1555555555555555,1.2857142857142858,3.353548793725271,0.1117849597908423,0.1117849597908423,1538.668532169482,51.28895107231608,Very Low,Very Low,40.35354879372528,0.0,Sufficient Stock,Normal,1.7891494560110257,0.7186175986554147,28.666666666666668,12.285714285714286,51.28895107231608,1.794951473588613,3.867846553539933,8.237508935893153,Matched,0.0598317157862871,0.06446410922566555,0.09152787706547948,2874.7295266337806,170.2050485264114,168.13215344646008,163.76249106410685,95.82431755445936,0.0,0.0,0.0,LOW,OVERSTOCK,0.5352394087562093,-1.5585973201366579
9,1033,141,64,32,2025-09-24,2025-10-31,2.0,8.0,0.0666666666666666,0.0888888888888888,0.75,1.9163135964144404,0.0638771198804813,0.0638771198804813,2207.363141353603,73.57877137845344,Very Low,Very Low,33.91631359641444,0.0,Sufficient Stock,Normal,1.0436705160064317,0.7186175986554145,70.5,17.625,73.57877137845344,1.79482565339392,3.872343967432279,8.30388662803587,Matched,0.05982752177979733,0.06453906612387132,0.09226540697817634,2356.7748722564193,139.20517434660607,137.12765603256773,132.69611337196412,78.55916240854731,0.0,0.0,0.0,LOW,OVERSTOCK,0.9366033079096067,-0.12148794302052046
9,1073,73,33,16,2025-10-13,2025-10-31,1.0,2.0,0.0333333333333333,0.0222222222222222,1.5,0.4790783991036101,0.0159692799701203,0.0159692799701203,4571.276860108171,152.37589533693904,Very Low,Very Low,16.47907839910361,0.0,Sufficient Stock,Normal,2.087341032012864,0.7186175986554134,73.0,36.5,152.37589533693904,1.7847134356161893,3.8490534869792112,8.222808702669516,Matched,0.05949044785387298,0.06415089144965352,0.0913645411407724,1227.087753303029,71.21528656438382,69.15094651302078,64.77719129733049,40.902925110100966,0.0,0.0,0.0,LOW,OVERSTOCK,3.72530558454632,1.3056350365125793
9,1115,202,97,48,2025-09-03,2025-10-31,0.0,12.0,0.0,0.1333333333333333,0.0,2.8744703946216603,0.095815679820722,0.095815679820722,2108.2144423329923,70.27381474443308,Very Low,Very Low,50.87447039462166,0.0,Sufficient Stock,Normal,0.0,0.7186175986554151,inf,16.833333333333332,70.27381474443308,1.3438567561634287,2.893120582963691,6.176870195135777,Matched,0.044795225205447625,0.04821867638272818,0.06863189105706419,4509.409185321708,200.65614324383657,199.1068794170363,195.8231298048642,150.3136395107236,0.0,0.0,0.0,LOW,OVERSTOCK,0.46751455804793846,-1.5306136384582316
9,1010,196,89,44,2025-10-22,2025-10-31,1.0,1.0,0.0333333333333333,0.0111111111111111,3.0,0.239539199551805,0.0079846399850601,0.0079846399850601,24547.13053647127,818.2376845490425,Very Low,Very Low,44.23953919955181,0.0,Sufficient Stock,Normal,4.174682064025728,0.718617598655409,196.0,196.0,818.2376845490427,1.788342036270856,3.847870313236216,8.183386770868335,Matched,0.05961140120902853,0.06413117188727027,0.09092651967631483,3287.9616319153815,194.21165796372915,192.15212968676377,187.81661322913166,109.59872106384606,0.0,0.0,0.0,LOW,OVERSTOCK,7.46575942316319,1.548802836719051
9,1068,196,90,45,2025-09-19,2025-10-31,5.0,14.0,0.1666666666666666,0.1555555555555555,1.0714285714285714,3.353548793725271,0.1117849597908423,0.1117849597908423,1753.3664668908052,58.44554889636017,Very Low,Very Low,48.35354879372528,0.0,Sufficient Stock,Normal,1.490957880009188,0.7186175986554147,39.2,14.0,58.44554889636017,1.7794160039909557,3.850695560098279,8.30071497871465,Matched,0.05931386679969852,0.06417825933497132,0.09223016643016278,3304.454937357013,194.22058399600905,192.14930443990173,187.69928502128536,110.14849791190044,0.0,0.0,0.0,LOW,OVERSTOCK,0.5306068625929553,-1.5741327897343151
9,1108,202,82,41,2025-10-15,2025-10-31,4.0,6.0,0.1333333333333333,0.0666666666666666,2.0,1.4372351973108302,0.047907839910361,0.047907839910361,4216.428884665985,140.54762948886616,Very Low,Very Low,42.43723519731083,0.0,Sufficient Stock,Normal,2.783121376017152,0.7186175986554151,50.5,33.666666666666664,140.54762948886616,1.8034441057723447,3.858262496610823,8.235674202025278,Matched,0.060114803525744824,0.06430437494351372,0.0915074911336142,3360.237215339002,200.19655589422766,198.14173750338918,193.76432579797472,112.00790717796673,0.0,0.0,0.0,LOW,OVERSTOCK,1.2548009603067873,0.36620890846151455
9,1140,223,82,41,2025-08-31,2025-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Very Low,Very Low,41.0,0.0,Sufficient Stock,Normal,,,inf,inf,inf,0.0,0.0,0.0,Matched,0.0,0.0,0.0,inf,223.0,223.0,223.0,inf,0.0,0.0,0.0,NO_FORECAST_DEMAND,NO_FORECAST_DEMAND,,0.0
9,1096,157,67,33,2025-09-12,2025-10-31,0.0,7.0,0.0,0.0777777777777777,0.0,1.6767743968626354,0.0558924798954211,0.0558924798954211,2808.9646459373103,93.63215486457702,Very Low,Very Low,34.67677439686263,0.0,Sufficient Stock,Normal,0.0,0.7186175986554141,inf,22.428571428571427,93.63215486457702,1.3439124466692296,2.8881505060542816,6.179291290738293,Matched,0.04479708155564099,0.04813584176757136,0.06865879211931437,3504.6925948735175,155.65608755333076,154.11184949394573,150.8207087092617,116.82308649578391,0.0,0.0,0.0,LOW,OVERSTOCK,0.8014867409615662,-0.3328619501934058
9,1085,193,69,34,2025-08-21,2025-10-31,0.0,13.0,0.0,0.1444444444444444,0.0,3.1140095941734653,0.1038003198057821,0.1038003198057821,1859.339165439151,61.97797218130503,Very Low,Very Low,37.11400959417347,0.0,Sufficient Stock,Normal,0.0,0.7186175986554145,inf,14.846153846153848,61.97797218130503,1.3418128635252624,2.890946486219954,6.171502179791144,Matched,0.04472709545084208,0.048182441436999235,0.06857224644212383,4315.057753126833,191.65818713647474,190.10905351378005,186.82849782020887,143.8352584375611,0.0,0.0,0.0,LOW,OVERSTOCK,0.430895545741378,-1.772196730648203
9,1176,226,91,45,2025-10-16,2025-10-31,5.0,8.0,0.1666666666666666,0.0888888888888888,1.875,1.9163135964144404,0.0638771198804813,0.0638771198804813,3538.0430492618034,117.9347683087268,Very Low,Very Low,46.91631359641444,0.0,Sufficient Stock,Normal,2.6091762900160798,0.7186175986554145,45.2,28.25,117.9347683087268,1.8133165443246282,3.895232300876748,8.262687445269362,Matched,0.06044388481082094,0.0649205383479458,0.0918076382807707,3739.0052063553076,224.18668345567536,222.10476769912324,217.73731255473064,124.63350687851026,0.0,0.0,0.0,LOW,OVERSTOCK,0.9462525067491422,-0.10299705208981225
9,1059,82,28,14,2025-10-17,2025-10-31,3.0,14.0,0.1,0.1555555555555555,0.6428571428571429,3.353548793725271,0.1117849597908423,0.1117849597908423,733.5512769645205,24.451709232150687,Very Low,Very Low,17.35354879372527,0.0,Sufficient Stock,Normal,0.8945747280055129,0.7186175986554147,27.33333333333333,5.857142857142857,24.451709232150687,1.7894090836566556,3.8689578342114164,8.221936334456766,Matched,0.059646969455221854,0.06448263057019027,0.09135484816063073,1374.7555114524134,80.21059091634335,78.13104216578859,73.77806366554323,45.82518371508045,0.0,0.0,0.0,LOW,OVERSTOCK,0.5335867147675822,-1.5641397100686152
9,1001,88,40,20,2025-09-26,2025-10-31,0.0,2.0,0.0,0.0222222222222222,0.0,0.4790783991036101,0.0159692799701203,0.0159692799701203,5510.58032451396,183.686010817132,Very Low,Very Low,20.47907839910361,0.0,Sufficient Stock,Normal,0.0,0.7186175986554134,inf,44.0,183.686010817132,1.3514968645073695,2.9823613811335576,6.147802383346992,Matched,0.04504989548357898,0.049706023018892626,0.06830891537052214,1953.3896595182257,86.64850313549263,85.01763861886644,81.852197616653,65.11298865060752,0.0,0.0,0.0,LOW,OVERSTOCK,2.8210348599229618,0.8724184654037594
